airline,origin,destination,month,day_of_week,distance,scheduled_departure_hour,temperature,humidity,weather_condition,arrival_delay,is_delayed,flight_date
B6,ORD,SFO,2,1,440,10,6.491804085385159,43.518002481863306,Rain,0.0,0,2025-08-29 01:06:50.303915
WN,DEN,DFW,3,6,1614,14,-3.1564660094844506,87.85985798530328,Snow,53.83663030838398,1,2026-02-21 01:06:50.303915
F9,DFW,SEA,4,4,256,16,8.56260081394565,49.97597077257707,Storm,16.52820126919985,1,2025-05-31 01:06:50.303915
NK,DFW,ORD,8,5,283,6,18.248697872345712,88.0911012073171,Snow,31.81115305291374,1,2025-06-17 01:06:50.303915
HA,JFK,LAS,9,2,1660,9,20.04952624720143,73.36858088209138,Clear,0.0,0,2026-02-26 01:06:50.303915
WN,LAX,ATL,4,7,2160,10,3.2295092824331437,27.342792760817513,Clear,0.0,0,2026-02-04 01:06:50.303915
DL,DFW,DFW,6,7,1869,22,-4.261902162048666,44.75046492244357,Rain,0.0,0,2025-11-13 01:06:50.303915
F9,SEA,ATL,2,5,429,18,6.604832791145409,29.047204691301147,Snow,78.86297204146982,1,2025-10-05 01:06:50.303915
WN,DFW,SEA,8,1,1592,18,4.467733703567687,89.8216647995417,Snow,1.4998274257400173,0,2025-08-15 01:06:50.303915
SW,MCO,ATL,12,2,1812,17,12.673005345348717,29.913623164376723,Snow,0.0,0,2025-09-20 01:06:50.303915
B6,ATL,ORD,12,7,2313,18,23.19409824146129,27.50503411913427,Storm,29.73172940867004,1,2025-05-26 01:06:50.303915
UA,JFK,LAS,8,2,2427,3,-1.5405637674480577,56.6940417940632,Rain,0.0,0,2025-03-30 01:06:50.303915
AA,DEN,LAS,7,5,2011,6,22.79274841981252,55.81812648912146,Storm,64.0031805722996,1,2025-05-03 01:06:50.303915
AS,LAS,DEN,2,1,2027,20,7.63121694132791,67.860720554388,Cloudy,0.0,0,2026-01-25 01:06:50.303915
B6,LAX,LAX,10,6,1276,22,8.701921920251568,45.5697766310676,Storm,28.9566526687722,1,2025-07-02 01:06:50.303915
UA,LAS,DEN,10,4,1314,11,3.6126361766069355,73.47345793507365,Clear,0.0,0,2025-06-06 01:06:50.303915
WN,MCO,ATL,11,1,722,9,7.4993908674206615,26.772165988873827,Rain,0.0,0,2025-07-08 01:06:50.303915
AS,MCO,JFK,9,2,1338,18,34.04311304672478,31.3604488892764,Clear,0.0,0,2025-07-16 01:06:50.303915
WN,LAX,ORD,8,6,1415,5,30.267208594923588,26.06408362006856,Cloudy,0.0,0,2026-02-27 01:06:50.303915
HA,SFO,LAS,8,7,618,6,19.235267303275535,62.24643023038551,Clear,0.0,0,2026-02-03 01:06:50.303915
AS,DEN,LAX,2,6,842,5,9.176357529499949,65.82242745467315,Storm,19.130435533606175,1,2026-01-13 01:06:50.303915
UA,LAS,JFK,5,5,1142,17,-4.544326903395742,32.12284776276604,Storm,0.0,0,2025-06-05 01:06:50.303915
HA,ATL,SFO,2,3,896,15,22.239927422462614,21.261710349789578,Snow,0.0,0,2025-08-04 01:06:50.303915
B6,DFW,SFO,11,7,1086,0,30.088709060183014,37.45668124696621,Snow,0.0,0,2025-03-08 01:06:50.303915
F9,MCO,DFW,6,4,1921,16,27.00944580205592,36.221063377421274,Rain,0.0,0,2025-06-05 01:06:50.303915
UA,MCO,LAX,11,6,2435,3,14.72846377298033,70.40551494059815,Rain,0.0,0,2026-02-11 01:06:50.303915
HA,DEN,LAX,3,5,474,7,19.632710694867008,68.10157499083088,Rain,0.0,0,2025-04-21 01:06:50.303915
AS,JFK,JFK,12,2,722,22,1.9277284643793617,46.552796721379025,Rain,0.0,0,2025-04-20 01:06:50.303915
F9,DEN,ATL,10,2,482,23,1.6520704487233733,89.2405012653445,Rain,0.0,0,2025-11-27 01:06:50.303915
AS,MCO,LAS,8,5,1471,2,36.581837299547686,28.409189038289497,Snow,0.0,0,2025-03-02 01:06:50.303915
NK,SFO,ORD,7,3,320,16,6.484696373904395,64.25671342449525,Cloudy,0.0,0,2025-09-14 01:06:50.303915
AA,SEA,LAS,9,2,1405,5,3.663859713263859,50.185497483692544,Storm,0.0,0,2025-06-16 01:06:50.303915
NK,ATL,ORD,11,7,2013,14,-7.746854854784027,30.84401741318696,Cloudy,0.0,0,2026-02-20 01:06:50.303915
WN,MCO,LAX,9,1,1530,11,0.9022893092044164,45.334875905116185,Cloudy,0.0,0,2025-10-18 01:06:50.303915
UA,DEN,LAS,11,6,1429,21,30.64991301899429,22.466968394725427,Rain,0.0,0,2026-02-22 01:06:50.303915
F9,LAS,SFO,1,6,553,21,17.648081276603975,29.780619758337714,Rain,0.0,0,2025-09-28 01:06:50.303915
WN,LAX,SFO,11,7,2144,2,24.505872821588987,54.444211638146115,Rain,0.0,0,2025-09-11 01:06:50.303915
HA,MCO,SFO,6,6,1847,12,6.000052877618913,75.66680864666773,Cloudy,0.0,0,2025-11-03 01:06:50.303915
WN,SFO,ORD,10,3,1298,1,8.535649632600293,22.026244649350552,Clear,0.0,0,2025-07-03 01:06:50.303915
UA,ORD,MCO,8,3,562,6,18.11904652507761,77.87632651296119,Snow,1.323284493310001,0,2025-07-12 01:06:50.303915
SW,LAS,DFW,2,3,1372,11,29.143592735116073,43.81558243980322,Clear,0.0,0,2025-09-23 01:06:50.303915
F9,ORD,MCO,5,6,173,18,38.66044105395983,21.092242492365976,Storm,45.3132841189006,1,2025-07-21 01:06:50.303915
B6,DFW,ATL,1,2,2118,6,37.1840433704381,76.9297582874174,Snow,0.0,0,2025-08-14 01:06:50.303915
B6,ATL,SFO,8,6,1375,17,2.0797231510640533,25.364861003065485,Snow,0.0,0,2025-04-18 01:06:50.303915
SW,SFO,ORD,11,1,257,4,33.12711796447844,39.65346404911149,Clear,0.0,0,2025-08-04 01:06:50.303915
UA,LAX,MCO,4,2,780,11,28.967744947039755,60.408934246286215,Storm,0.0,0,2025-07-19 01:06:50.303915
AA,ATL,SFO,10,7,1320,2,35.33095997528138,65.36590626566607,Snow,0.0,0,2026-02-02 01:06:50.303915
HA,JFK,MCO,5,4,1138,15,16.376442229572366,74.08271919104027,Snow,0.0,0,2025-06-18 01:06:50.303915
AS,SEA,ATL,2,7,1480,4,-6.920324037717675,39.906445014886515,Storm,51.53491155867806,1,2025-08-06 01:06:50.303915
NK,ATL,DFW,5,5,1416,3,28.246988491239236,53.27434532707578,Storm,0.0,0,2025-04-12 01:06:50.303915
AA,DEN,LAS,7,3,2317,1,23.923535304459413,55.51681993425597,Rain,0.0,0,2025-12-31 01:06:50.303915
SW,SEA,DFW,11,2,1304,11,18.679756512865794,82.17379725839142,Rain,0.0,0,2026-02-20 01:06:50.303915
DL,LAX,JFK,6,5,441,15,12.149923005564855,89.22513938832677,Clear,0.0,0,2025-12-07 01:06:50.303915
F9,ORD,JFK,8,4,1443,23,1.8090758781219112,48.515189617083024,Clear,26.93243954983176,1,2026-01-23 01:06:50.303915
NK,LAX,SEA,6,4,1915,3,2.305192118803065,25.648546920224323,Cloudy,0.0,0,2025-10-13 01:06:50.303915
HA,LAS,MCO,3,5,1502,22,16.501558177338204,33.89077032053764,Clear,91.94059785388436,1,2025-11-29 01:06:50.303915
NK,LAX,LAS,7,5,1450,12,14.485561775121113,37.9975209724429,Rain,0.0,0,2025-10-05 01:06:50.303915
HA,ORD,SFO,3,6,858,22,18.933985216875442,31.7070094107344,Cloudy,0.0,0,2026-01-10 01:06:50.303915
HA,JFK,ATL,2,1,2056,4,-0.2571343188362789,37.83016686960856,Rain,0.0,0,2025-05-15 01:06:50.303915
UA,ORD,DEN,7,6,933,1,6.991493981738966,38.473017093571336,Storm,0.0,0,2025-10-11 01:06:50.303915
AA,LAS,LAS,7,1,2465,10,-6.2299344448292455,70.96159878524931,Rain,53.71179548641012,1,2025-12-27 01:06:50.303915
B6,DEN,LAX,9,3,1459,10,22.93256692659684,32.40405767147233,Snow,0.0,0,2025-04-22 01:06:50.303915
B6,DEN,SFO,6,4,2226,0,39.20591781080135,76.81567042467279,Storm,32.57691831917684,1,2025-07-01 01:06:50.303915
F9,LAS,ORD,9,2,1423,0,37.032639542573044,57.680670911404256,Rain,0.0,0,2025-05-03 01:06:50.303915
F9,ORD,LAS,1,5,780,8,0.6091192889476993,86.24567948424601,Snow,0.0,0,2025-03-16 01:06:50.303915
DL,JFK,MCO,12,6,1141,13,-0.5469443066287347,71.51342730928368,Cloudy,0.0,0,2025-04-15 01:06:50.303915
UA,ATL,MCO,7,4,179,1,-4.954453115200465,52.98460318722416,Rain,38.34540503560826,1,2025-03-01 01:06:50.303915
B6,SFO,DEN,6,1,2410,19,17.530684820817775,24.206297229185353,Rain,0.0,0,2026-02-27 01:06:50.303915
DL,ATL,DFW,7,1,709,3,34.18763616997686,74.52088644135038,Cloudy,0.0,0,2025-08-25 01:06:50.303915
F9,LAX,JFK,11,4,2178,12,10.209981291033653,48.64243785060007,Rain,0.0,0,2025-05-20 01:06:50.303915
F9,SFO,LAX,9,6,1242,0,-2.554778776973029,69.4565135694687,Rain,49.567926772997225,1,2025-12-07 01:06:50.303915
WN,SEA,DFW,2,2,238,8,10.48093140903357,47.858789856735356,Clear,0.0,0,2026-02-22 01:06:50.303915
AS,DFW,DEN,4,5,623,20,11.60297997889958,51.099331971718044,Storm,0.0,0,2025-03-31 01:06:50.303915
UA,JFK,MCO,4,1,140,8,2.8346998707402573,64.08840201398047,Clear,0.0,0,2025-03-12 01:06:50.303915
F9,DFW,MCO,9,7,1964,23,8.538342345776858,27.677557238348207,Rain,0.0,0,2025-07-23 01:06:50.303915
NK,LAX,LAX,2,6,2282,11,19.38988852288785,47.78933944941889,Cloudy,0.0,0,2025-05-08 01:06:50.303915
WN,MCO,DFW,8,1,1685,1,39.20551592018008,62.50093100424045,Cloudy,0.0,0,2026-01-21 01:06:50.303915
SW,DEN,LAX,1,7,467,10,35.599491427522594,20.05729566018612,Rain,61.61822301656098,1,2025-10-31 01:06:50.303915
UA,MCO,DEN,6,1,2260,10,17.975970806443772,27.816503557996803,Storm,28.776954213879392,1,2025-04-10 01:06:50.303915
UA,DFW,DEN,4,5,392,5,-5.908899089537369,60.38707344882197,Storm,39.38423137628145,1,2025-05-17 01:06:50.303915
HA,ATL,DEN,12,3,1602,6,21.257545605497906,70.60353946474063,Clear,0.0,0,2025-10-13 01:06:50.303915
F9,ATL,DEN,4,3,1792,21,25.109888355738207,67.12591797602784,Clear,0.0,0,2025-11-18 01:06:50.303915
SW,LAX,ATL,11,7,2021,4,12.408795929266418,36.71257879352228,Clear,0.0,0,2025-03-02 01:06:50.303915
B6,LAS,DFW,6,2,2098,10,26.899512932620638,20.33948733597327,Cloudy,0.0,0,2025-10-06 01:06:50.303915
AA,MCO,LAX,2,7,766,18,25.9094806390626,50.48947417893022,Cloudy,66.77188240344849,1,2025-12-09 01:06:50.303915
AS,JFK,DFW,2,3,1513,12,13.450019470942777,36.90896878567563,Snow,0.0,0,2025-11-17 01:06:50.303915
NK,SEA,MCO,9,5,1296,9,9.650528680891334,35.95277414268225,Rain,0.0,0,2025-05-09 01:06:50.303915
NK,DEN,ORD,5,7,205,2,28.73686998256487,84.53328382721593,Rain,0.0,0,2025-03-18 01:06:50.303915
NK,JFK,DFW,7,7,605,23,-8.296827505185197,29.4612548056379,Rain,0.0,0,2025-05-05 01:06:50.303915
B6,SEA,ORD,7,4,322,5,16.166053476503397,35.54029810768137,Clear,0.0,0,2025-07-12 01:06:50.303915
DL,LAX,ORD,12,6,177,4,-6.681931292569473,34.25034224640994,Rain,0.0,0,2026-01-15 01:06:50.303915
AS,DFW,JFK,12,3,1718,23,27.57221674556228,58.56441152445062,Clear,0.0,0,2025-12-19 01:06:50.303915
F9,JFK,MCO,5,5,136,10,33.55657274396067,66.13864970876983,Snow,10.069814856525753,0,2025-04-23 01:06:50.303915
F9,DEN,DFW,9,7,1911,23,31.44918682122711,80.98885223890935,Storm,56.41584530130339,1,2025-08-07 01:06:50.303915
AA,ATL,SEA,4,6,289,13,12.104361077292612,48.42077853906444,Snow,76.90003380849947,1,2025-12-09 01:06:50.303915
AS,LAX,LAS,11,4,888,7,25.550676422431046,83.3548704900532,Cloudy,0.0,0,2026-01-18 01:06:50.303915
AS,LAX,JFK,3,4,1075,5,31.871746303218742,21.869984779848604,Storm,63.487486173671535,1,2025-08-29 01:06:50.303915
HA,DEN,DFW,9,4,1677,6,36.07652640254585,88.94615968296914,Snow,67.20180731327234,1,2025-10-29 01:06:50.303915
HA,ORD,SFO,11,5,1469,16,15.047777276168414,31.766367520523634,Cloudy,57.82691087605221,1,2025-11-18 01:06:50.303915
AS,ORD,MCO,6,3,1518,0,37.166587029087076,25.810736230241357,Snow,0.0,0,2025-06-27 01:06:50.303915
NK,ATL,DFW,5,3,2136,21,24.928554252039596,50.26630046800324,Rain,0.0,0,2025-07-01 01:06:50.303915
DL,JFK,SEA,10,4,958,3,33.84575779025786,24.619864339374544,Cloudy,0.0,0,2025-03-21 01:06:50.303915
AA,ATL,SEA,12,7,1557,19,13.602683989102207,77.33041911657259,Snow,0.0,0,2025-11-14 01:06:50.303915
SW,ATL,SEA,3,5,1354,9,7.552831033257533,28.551235275646643,Rain,31.7762682056192,1,2025-07-28 01:06:50.303915
WN,ATL,MCO,3,2,860,9,9.004775189838334,27.092865003556525,Cloudy,0.0,0,2025-12-28 01:06:50.303915
F9,DFW,SEA,10,7,1047,21,15.256468222480333,49.67635426688278,Storm,0.0,0,2025-09-24 01:06:50.303915
AA,SEA,LAX,5,3,1476,19,1.855542823449305,25.362166594007316,Cloudy,0.0,0,2025-07-30 01:06:50.303915
WN,MCO,DFW,7,2,1375,19,10.030931043276023,56.77794274064595,Rain,0.0,0,2026-02-12 01:06:50.303915
UA,DFW,DEN,10,6,2216,20,0.0828500232820204,42.496760856105254,Storm,0.0,0,2025-03-18 01:06:50.303915
NK,LAS,ORD,5,6,1012,6,19.79600318745192,84.68936143372446,Cloudy,0.0,0,2025-03-22 01:06:50.303915
UA,DFW,LAS,5,1,1139,3,33.28695915024054,28.773402095989425,Storm,0.0,0,2026-01-21 01:06:50.303915
B6,ATL,LAS,5,7,948,12,14.136582488474208,75.55600397265579,Storm,0.0,0,2026-01-09 01:06:50.303915
AA,LAX,SFO,11,7,536,1,13.353763986414023,77.84164447425101,Storm,36.028818233383205,1,2025-08-15 01:06:50.303915
WN,DFW,SEA,5,6,980,9,6.248125915992446,35.17867808898926,Rain,73.92970711553474,1,2025-09-29 01:06:50.303915
UA,SFO,DEN,12,3,1560,6,0.8461140709746218,66.86270233578693,Clear,0.0,0,2025-07-28 01:06:50.303915
F9,DFW,JFK,5,3,1589,16,21.96934535228254,77.95436033605739,Snow,0.0,0,2025-08-11 01:06:50.303915
AS,SEA,ATL,11,6,418,1,-8.742005111488746,82.94268727829473,Cloudy,0.0,0,2025-09-05 01:06:50.303915
NK,DEN,LAX,4,6,1340,5,-0.5314349559669616,44.67338569851584,Snow,0.0,0,2025-06-12 01:06:50.303915
B6,SFO,MCO,10,7,943,17,5.477137638423338,65.16797345627378,Snow,0.0,0,2025-09-17 01:06:50.303915
DL,DFW,SEA,8,1,2240,1,29.896997851632484,68.7547160541065,Snow,0.0,0,2025-12-31 01:06:50.303915
F9,ORD,MCO,12,2,1100,1,-2.7627856724866087,28.700749548731917,Snow,0.0,0,2025-05-28 01:06:50.303915
AS,MCO,DEN,5,2,526,9,26.603305121828143,80.88344543352315,Cloudy,0.0,0,2025-06-13 01:06:50.303915
SW,ORD,ORD,6,5,2410,17,26.80682263968059,28.77760032050349,Snow,0.0,0,2025-04-20 01:06:50.303915
SW,DEN,SFO,4,4,2156,20,31.537572769466962,69.2296252006332,Snow,0.0,0,2025-03-24 01:06:50.303915
SW,ORD,ATL,12,2,1875,12,34.34154265255683,34.75650832468123,Rain,54.048457226111566,1,2025-08-22 01:06:50.303915
NK,DEN,ATL,7,1,2081,6,39.54577820593052,50.210487532346185,Rain,31.52578049372756,1,2025-10-06 01:06:50.303915
UA,ATL,ATL,12,3,1938,18,-5.427366549135223,37.92387345921419,Storm,0.0,0,2025-06-20 01:06:50.303915
F9,LAS,JFK,8,6,1566,0,37.23068920013279,66.59304147720957,Storm,17.93918710470386,1,2025-08-08 01:06:50.303915
AS,DEN,SFO,9,3,790,21,14.51651814397448,35.634386468288135,Snow,0.0,0,2026-01-31 01:06:50.303915
NK,LAX,JFK,7,4,2195,6,-7.265997929814146,45.41092060467298,Snow,0.0,0,2026-02-20 01:06:50.303915
F9,DEN,DFW,2,7,1736,3,-2.714756602608162,83.0478291691237,Rain,0.0,0,2025-04-16 01:06:50.303915
HA,ORD,SFO,8,3,1621,21,27.069767378929917,70.08641890082433,Rain,0.0,0,2025-07-25 01:06:50.303915
HA,LAS,ATL,11,4,1139,15,17.377748084513907,77.43905964584373,Snow,2.2161141474619597,0,2025-04-10 01:06:50.303915
B6,SEA,ORD,10,6,1496,12,-7.001357823675216,63.26898320745124,Rain,0.0,0,2025-09-08 01:06:50.303915
AA,MCO,SEA,1,4,953,14,32.455118623057096,25.391606121896313,Rain,0.0,0,2026-02-27 01:06:50.303915
HA,ATL,SEA,7,7,2009,10,7.391196781640971,88.22572354032718,Clear,0.0,0,2025-10-19 01:06:50.303915
F9,LAS,MCO,6,4,1871,9,5.210090929345094,66.52389785545718,Snow,0.0,0,2025-06-28 01:06:50.303915
B6,SFO,ORD,8,3,892,7,23.499496182674946,70.56019401482797,Rain,0.0,0,2025-10-06 01:06:50.303915
NK,MCO,ATL,11,3,1525,14,35.227123388979564,35.912836303423816,Snow,59.128270224566336,1,2025-10-29 01:06:50.303915
B6,DFW,JFK,11,7,461,9,-8.72938893250306,20.885092781931764,Rain,0.0,0,2025-12-02 01:06:50.303915
HA,ATL,ATL,8,1,2069,0,39.673213174439404,25.466778451326952,Rain,0.0,0,2025-07-13 01:06:50.303915
SW,DFW,JFK,9,6,612,22,16.32191328200743,51.77916685559218,Clear,0.0,0,2026-01-24 01:06:50.303915
SW,SEA,ATL,4,3,1557,16,20.729080594942555,78.02383595849014,Rain,0.0,0,2025-12-20 01:06:50.303915
UA,DFW,MCO,12,4,1732,15,-7.0251094791835635,57.85488339370243,Snow,54.36775305078254,1,2025-03-09 01:06:50.303915
HA,DEN,DEN,9,6,1149,16,-7.992086468391049,33.52705499656974,Snow,0.0,0,2025-07-08 01:06:50.303915
NK,ORD,LAS,8,3,563,18,38.6381908052645,21.40218874513347,Rain,0.0,0,2025-09-29 01:06:50.303915
AA,LAS,LAX,11,4,1438,14,3.516387994204692,33.41685031077001,Storm,0.0,0,2025-04-07 01:06:50.303915
B6,MCO,JFK,12,7,300,6,21.67447594298712,64.0425654079034,Storm,0.0,0,2025-04-21 01:06:50.303915
AA,SEA,SFO,11,6,238,17,27.4801805130519,34.90451405866632,Rain,46.95591271543296,1,2025-10-17 01:06:50.303915
UA,ORD,JFK,1,5,691,13,12.50350825785122,69.73847398884342,Rain,0.0,0,2025-09-16 01:06:50.303915
DL,DFW,MCO,4,2,1617,10,4.611911247304976,52.92241141688269,Clear,0.0,0,2025-11-09 01:06:50.303915
NK,SEA,DEN,3,4,464,21,32.3594131865818,60.56723309672594,Cloudy,0.0,0,2025-10-18 01:06:50.303915
HA,SEA,MCO,10,4,1899,20,36.18623566033339,53.44663155798653,Cloudy,0.0,0,2025-11-24 01:06:50.303915
SW,LAX,ATL,1,5,1766,22,24.17769683020896,44.55229513962482,Snow,0.0,0,2025-08-25 01:06:50.303915
NK,LAX,ATL,3,7,2132,23,39.76478118982099,77.73775479498019,Clear,34.27709022746301,1,2025-04-23 01:06:50.303915
DL,LAX,SFO,6,1,728,19,-6.140104413973415,76.50546229885519,Rain,0.0,0,2026-01-04 01:06:50.303915
AS,DEN,MCO,8,5,528,10,22.371617604119592,27.64085059555514,Clear,0.0,0,2025-05-01 01:06:50.303915
SW,MCO,DFW,1,3,1613,16,25.554744213610576,30.100794202403883,Snow,36.23965774086662,1,2025-03-29 01:06:50.303915
AS,ORD,ORD,10,1,1583,3,12.65287690391255,83.68964604745685,Cloudy,0.0,0,2025-11-26 01:06:50.303915
UA,JFK,SFO,11,7,940,5,32.657545739962934,85.31626926350674,Clear,0.0,0,2025-06-05 01:06:50.303915
AS,ORD,DFW,8,4,706,16,17.513501570404287,58.83073602347864,Rain,0.0,0,2025-10-23 01:06:50.303915
DL,DFW,JFK,11,2,324,14,-4.077566953434055,30.88326148824099,Cloudy,0.0,0,2025-08-31 01:06:50.303915
F9,LAX,DFW,9,1,1033,12,-7.182198106249623,88.85778971563421,Rain,0.0,0,2025-05-01 01:06:50.303915
NK,JFK,LAS,4,6,471,2,28.029030313085215,81.23301503760527,Storm,0.0,0,2025-10-11 01:06:50.303915
DL,DEN,JFK,3,2,2236,14,13.113866470823467,53.3023713836527,Clear,0.0,0,2025-07-13 01:06:50.303915
AA,DFW,ATL,3,2,1743,2,0.4833855931154467,20.065017319403893,Clear,0.0,0,2025-10-25 01:06:50.303915
SW,DFW,JFK,4,5,286,7,33.23252475141129,67.63130061318279,Storm,35.78700369646418,1,2025-09-02 01:06:50.303915
HA,SFO,LAS,3,7,1557,8,-5.426679337419412,50.36582447195635,Clear,0.0,0,2025-08-11 01:06:50.303915
AA,DFW,SEA,5,4,1420,2,-7.080963032239409,52.008331362909296,Storm,0.0,0,2025-03-28 01:06:50.303915
DL,ORD,ORD,9,1,802,4,8.570001072203034,47.23298771291554,Storm,0.0,0,2025-05-24 01:06:50.303915
DL,SFO,LAX,12,5,1149,12,25.454962846778635,84.97208161406053,Storm,22.546540139040125,1,2025-05-09 01:06:50.303915
NK,ATL,LAS,6,5,1061,23,26.557163990144723,86.23844267257917,Storm,58.03651342543179,1,2025-03-17 01:06:50.303915
WN,SEA,SFO,3,6,509,22,5.129696870783215,46.821450794424365,Storm,20.59826343240888,1,2025-04-08 01:06:50.303915
NK,LAS,LAX,12,2,1859,23,-7.532358400686747,80.64729669417065,Snow,72.88015517978735,1,2025-06-29 01:06:50.303915
HA,JFK,DEN,4,5,853,20,-8.935832348246661,58.01422748147131,Rain,78.25952946565221,1,2025-07-24 01:06:50.303915
AS,LAX,ORD,7,7,1030,19,34.58370086865125,75.64092981067104,Snow,0.0,0,2026-01-07 01:06:50.303915
AS,LAX,DFW,5,3,657,10,-2.240345926899769,23.12205919219948,Storm,36.61315796870197,1,2025-03-20 01:06:50.303915
WN,ORD,SEA,2,2,789,8,37.567662216981034,88.52672206084338,Clear,0.0,0,2025-08-06 01:06:50.303915
DL,LAX,SEA,10,4,973,20,16.863025078073715,30.06352877782105,Clear,0.0,0,2025-08-13 01:06:50.303915
HA,MCO,ORD,2,2,1748,6,27.926044788641818,57.60400339779804,Cloudy,30.92103000065309,1,2025-03-24 01:06:50.303915
UA,JFK,MCO,5,3,312,5,31.028065027550788,42.20271745751039,Snow,0.0,0,2025-10-18 01:06:50.303915
B6,LAS,MCO,11,3,1175,21,-9.213625316787995,28.123507934332807,Clear,0.0,0,2025-04-03 01:06:50.303915
AS,SFO,ATL,10,2,1918,9,17.410801009801066,42.52899859846683,Snow,0.0,0,2025-09-28 01:06:50.303915
B6,ATL,JFK,7,1,490,2,34.501300778291366,78.63774663008235,Storm,64.49814799545565,1,2025-04-15 01:06:50.303915
F9,LAX,LAS,2,4,1840,21,-9.735795556192386,40.997761900212396,Clear,0.0,0,2025-10-02 01:06:50.303915
UA,LAS,SEA,12,3,1477,13,-2.662039839571025,62.75441712801768,Clear,0.0,0,2025-04-24 01:06:50.303915
B6,JFK,ATL,8,5,1841,13,28.740717050994995,46.39052732255124,Cloudy,62.20723979606714,1,2025-11-25 01:06:50.303915
DL,DFW,SFO,10,5,304,3,-5.267487103295235,87.37291658020047,Snow,0.0,0,2025-09-03 01:06:50.303915
AS,SEA,LAS,3,7,1830,19,28.570797642371673,58.99032941368476,Storm,20.511816028969182,1,2026-01-17 01:06:50.303915
AA,JFK,SEA,3,2,1690,18,22.942598782426423,51.87480824143515,Rain,0.0,0,2025-09-30 01:06:50.303915
UA,SFO,ORD,9,2,376,11,16.300926565570148,76.9997611311509,Storm,0.0,0,2025-03-19 01:06:50.303915
WN,MCO,DEN,7,5,2222,1,29.093824449616434,66.85312548433814,Snow,0.0,0,2025-11-19 01:06:50.303915
F9,JFK,MCO,12,6,381,15,0.48826784461815365,53.858883935824586,Storm,0.0,0,2025-06-30 01:06:50.303915
F9,LAX,LAS,7,1,185,7,10.449059021142197,26.15712670543409,Storm,44.45590267968869,1,2025-07-29 01:06:50.303915
NK,SFO,ATL,9,4,1830,3,29.12970678980526,78.33427913779225,Snow,0.0,0,2025-07-09 01:06:50.303915
NK,LAS,DEN,6,7,391,6,0.9112864237600586,88.09165504015539,Snow,73.55875171080899,1,2025-06-09 01:06:50.303915
HA,ORD,DFW,1,7,2133,0,3.448437385285761,38.943330470571944,Storm,0.0,0,2025-03-02 01:06:50.303915
WN,MCO,DEN,4,3,2451,8,8.423238917564383,81.97250305043788,Storm,0.0,0,2025-04-04 01:06:50.303915
WN,DEN,ORD,3,6,2488,13,-1.023492666958699,45.79150824126614,Rain,45.12067738115663,1,2025-07-17 01:06:50.303915
UA,JFK,SEA,12,2,1219,15,18.607237249604882,49.130908567402976,Cloudy,22.674227876023117,1,2026-01-14 01:06:50.303915
DL,JFK,MCO,8,2,1792,15,-5.966044007472339,48.14019530793229,Snow,0.0,0,2025-03-30 01:06:50.303915
HA,LAS,LAX,6,4,1341,2,-0.6023987456469388,42.16696241359092,Snow,0.0,0,2025-11-23 01:06:50.303915
WN,JFK,SEA,8,2,2143,4,33.30511256241242,77.92118675599991,Snow,0.0,0,2025-06-01 01:06:50.303915
AA,DEN,MCO,3,7,1241,17,9.69186245559002,83.13421834024615,Cloudy,0.0,0,2025-08-28 01:06:50.303915
B6,LAX,LAX,6,1,1851,6,-5.930641623930507,60.574128181388176,Clear,0.0,0,2025-06-16 01:06:50.303915
SW,JFK,ORD,9,3,1534,22,39.46231485311695,55.08547017253661,Clear,0.0,0,2025-04-11 01:06:50.303915
SW,SFO,SFO,7,6,200,17,23.687521096617026,29.363800094789276,Rain,0.0,0,2025-07-05 01:06:50.303915
B6,SEA,DEN,8,2,2173,23,35.119154817798155,26.82033798420062,Rain,33.52127392221705,1,2025-09-14 01:06:50.303915
F9,SEA,ORD,4,1,1097,12,35.718839487898684,50.21966248215164,Rain,0.0,0,2026-02-26 01:06:50.303915
HA,SFO,DFW,8,2,760,5,16.38513584108092,87.04030998139557,Snow,0.0,0,2025-04-12 01:06:50.303915
DL,SEA,LAS,5,1,194,14,8.80532822617786,66.75168713236113,Cloudy,0.0,0,2025-11-12 01:06:50.303915
WN,SFO,DFW,9,1,475,1,6.769181895500157,73.38630418954035,Rain,6.450533100173942,0,2025-11-04 01:06:50.303915
AA,SFO,LAS,2,4,441,23,-8.157535979205246,25.144390537756465,Snow,54.044429989918314,1,2025-08-06 01:06:50.303915
NK,MCO,MCO,3,2,483,4,36.98405341202659,73.49972322061313,Storm,0.0,0,2025-09-18 01:06:50.303915
NK,SFO,LAS,9,4,1553,20,6.362335600605899,30.408328249051294,Snow,0.0,0,2026-02-24 01:06:50.303915
F9,JFK,DFW,12,6,2100,0,14.584280696100329,69.16034570610344,Rain,0.0,0,2025-08-08 01:06:50.303915
HA,MCO,MCO,10,7,1102,23,36.96633384006231,77.18144896859175,Rain,0.0,0,2025-04-14 01:06:50.303915
DL,ATL,MCO,4,6,2279,6,0.6428857570957938,77.00279714929923,Rain,78.12758722385337,1,2025-09-08 01:06:50.303915
NK,LAX,MCO,12,7,163,20,37.12895765130278,72.52494052974836,Cloudy,0.0,0,2025-06-28 01:06:50.303915
WN,SEA,DEN,9,3,1572,2,23.75370152679959,43.72967155479084,Snow,0.0,0,2026-02-12 01:06:50.303915
